OffspringNUM;Sexo;Morph;nacimiento;year;Nido;Ring;location_1;location_9sites;location_3sites;location_4sites;age;breeding;success;SEX01;MORPH01;prod;prodBIRTHyr;wind;windBIRTHyr;ala;X9ala;Cola;Tarso;Peso;Moscas;edad_dias;layingJULIANnest;Dist;avgAGE;deltaAGE;Metal
3;M;B;NA;2007;EC-15-07;MetAmAzAm;ECE;ECE;cald;caldEX;NA;SI;1;1;0;1.64;NA;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_6vApsCjd
2;M;N;NA;2013;ECE-7-13;MetNaNeAz;ECE;ECE;cald;caldEX;6;SI;1;1;1;1.57;1.64;0.290908371;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;-2;EF_L82vrjYV
4;M;N;NA;2017;ECE-11-17;MetNaNeAz;ECE;ECE;cald;caldEX;10;SI;1;1;1;2.12;1.64;-3.232740274;-0.06246138;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;2;EF_L82vrjYV
0;M;B;NA;2014;EL-11-14;AzFW;EL;EL;rapalobos;rapalobos;NA;NO;0;1;0;0;NA;2.7273725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_bhExxuZw
2;M;B;2007;2012;ER-14-12;A86;ER;ER;rapalobos;rapalobos;5;SI;1;1;0;1.23;1.64;0.60649199;-0.06246138;141;68;49;37.19;350;0;NA;11;2071.43;6.5;-1.5;EF_7tj7iYJK
2;M;B;2007;2015;ER-6-15;Az86;ER;ER;rapalobos;rapalobos;8;SI;1;1;0;1.32;1.64;-0.387763242;-0.06246138;141;68;49;37.19;350;0;NA;11;2071.43;6.5;1.5;EF_7tj7iYJK
2;H;B;2007;2011;ER-3-11;BR3;ER;ER;rapalobos;rapalobos;4;SI;1;0;0;1.79;1.64;-1.552280924;-0.06246138;85;26;12;34.85;260;0;NA;15;3250.06;7;-3;EF_pjovk7Wn
2;H;B;2007;2012;ER-3-12;BlR3;ER;ER;rapalobos;rapalobos;5;SI;1;0;0;1.23;1.64;0.60649199;-0.06246138;85;26;12;34.85;260;0;NA;15;3250.06;7;-2;EF_pjovk7Wn
3;H;B;2007;2013;ER-3-13;BR3;ER;ER;rapalobos;rapalobos;6;SI;1;0;0;1.57;1.64;0.290908371;-0.06246138;85;26;12;34.85;260;0;NA;15;3250.06;7;-1;EF_pjovk7Wn
2;H;B;2007;2015;ER-3-15;BR3;ER;ER;rapalobos;rapalobos;8;SI;1;0;0;1.32;1.64;-0.387763242;-0.06246138;85;26;12;34.85;260;0;NA;15;3250.06;7;1;EF_pjovk7Wn
2;H;B;2007;2016;ER-5-16;BR3;ER;ER;rapalobos;rapalobos;9;SI;1;0;0;2.11;1.64;-2.954813904;-0.06246138;85;26;12;34.85;260;0;NA;15;3250.06;7;2;EF_pjovk7Wn
3;H;B;2007;2017;ER-2-17;BR3;ER;ER;rapalobos;rapalobos;10;SI;1;0;0;2.12;1.64;-3.232740274;-0.06246138;85;26;12;34.85;260;0;NA;15;3250.06;7;3;EF_pjovk7Wn
2;M;B;2011;2017;EL-11-17;A0U;EL;EL;rapalobos;rapalobos;6;SI;1;1;0;2.12;1.79;-3.232740274;-1.552280924;129;60;32;33.6;320;1;19.59;17;439.62;7;-1;EF_CJm8uq5F
2;M;B;2011;2018;EL-9-18;A0U;EL;EL;rapalobos;rapalobos;7;SI;1;1;0;1.53;1.79;-1.85072484;-1.552280924;129;60;32;33.6;320;1;19.59;17;439.62;7;0;EF_CJm8uq5F
3;M;B;2011;2019;EL-10-19;A0U;EL;EL;rapalobos;rapalobos;8;SI;1;1;0;1.98;1.79;-1.910949707;-1.552280924;129;60;32;33.6;320;1;19.59;22;439.62;7;1;EF_CJm8uq5F
3;M;B;2011;2016;ECE-8-16;A10;ECE;ECE;cald;caldEX;5;SI;1;1;0;2.11;1.79;-2.954813904;-1.552280924;103;36;22;33.18;262;0;15.97;12;230.21;7.5;-2.5;EF_HHZojq6R
0;M;B;2011;2021;ECE-10-21;A10;ECE;ECE;rapalobos;rapalobos;10;NO;0;1;0;1.05;1.79;-0.074727389;-1.552280924;103;36;22;33.18;262;0;15.97;12;230.21;7.5;2.5;EF_HHZojq6R
1;M;N;2011;2017;ECE-8-17;A15;ECE;ECE;cald;caldEX;6;SI;1;1;1;2.12;1.79;-3.232740274;-1.552280924;137;63;44;35.97;322;0;28.93;12;368.29;6.5;-0.5;EF_5KSmhs2B
1;M;N;2011;2018;ECE-17-18;A15;ECE;ECE;cald;caldEX;7;SI;1;1;1;1.53;1.79;-1.85072484;-1.552280924;137;63;44;35.97;322;0;28.93;21;368.29;6.5;0.5;EF_5KSmhs2B
2;H;B;2009;2015;ECE-2-15;B0B;ECE;ECE;cald;caldEX;6;SI;1;0;0;1.32;1.68;-0.387763242;-1.245007128;173;94;68;NA;372.5;0;26.74;26;896.64;8.25;-2.25;EF_HCjoagw2
1;H;B;2009;2016;ECE-2-16;Bl0B;ECE;ECE;cald;caldEX;7;SI;1;0;0;2.11;1.68;-2.954813904;-1.245007128;173;94;68;NA;372.5;0;26.74;26;896.64;8.25;-1.25;EF_HCjoagw2
1;H;B;2009;2018;ECE-1-18;B0B;ECE;ECE;cald;caldEX;9;SI;1;0;0;1.53;1.68;-1.85072484;-1.245007128;173;94;68;NA;372.5;0;26.74;20;896.64;8.25;0.75;EF_HCjoagw2
0;H;B;2009;2020;ECE-10-20;B0B;ECE;ECE;cald;caldEX;11;NO;0;0;0;1.83;1.68;-1.075666206;-1.245007128;173;94;68;NA;372.5;0;26.74;22;896.64;8.25;2.75;EF_HCjoagw2
1;M;B;2009;2013;ER-22-13;B0G;ER;ER;rapalobos;rapalobos;4;SI;1;1;0;1.57;1.68;0.290908371;-1.245007128;172;91;71;35.77;405;2;26.57;22;3361.72;9.333333333;-5.333333333;EF_rT4Gq97g
2;M;B;2009;2015;ER-22-15;B0G;ER;ER;rapalobos;rapalobos;6;SI;1;1;0;1.32;1.68;-0.387763242;-1.245007128;172;91;71;35.77;405;2;26.57;22;3361.72;9.333333333;-3.333333333;EF_rT4Gq97g
2;M;B;2009;2019;ER-2-19;Bl0G;ER;ER;rapalobos;rapalobos;10;SI;1;1;0;1.98;1.68;-1.910949707;-1.245007128;172;91;71;35.77;405;2;26.57;29;3361.72;9.333333333;0.666666667;EF_rT4Gq97g
3;M;B;2009;2020;ER-4-20;Bl0G;ER;ER;rapalobos;rapalobos;11;SI;1;1;0;1.83;1.68;-1.075666206;-1.245007128;172;91;71;35.77;405;2;26.57;11;3361.72;9.333333333;1.666666667;EF_rT4Gq97g
2;M;B;2009;2021;ER-2-21;B0G;ER;ER;rapalobos;rapalobos;12;SI;1;1;0;1.05;1.68;-0.074727389;-1.245007128;172;91;71;35.77;405;2;26.57;11;3361.72;9.333333333;2.666666667;EF_rT4Gq97g
0;M;B;2009;2022;ER-4-22;B0G;ER;ER;rapalobos;rapalobos;13;NO;0;1;0;1.17;1.68;0.251126434;-1.245007128;172;91;71;35.77;405;2;26.57;11;3361.72;9.333333333;3.666666667;EF_rT4Gq97g
1;M;N;2009;2012;EN-4-12;B1K;EN;EN;norte;norte;3;SI;1;1;1;1.23;1.68;0.60649199;-1.245007128;203;119;NA;36.91;NA;3;31.61;11;1555.41;4.333333333;-1.333333333;EF_vjU5gcn3
2;M;N;2009;2013;EN-4-13;B1K;EN;EN;norte;norte;4;SI;1;1;1;1.57;1.68;0.290908371;-1.245007128;203;119;NA;36.91;NA;3;31.61;11;1555.41;4.333333333;-0.333333333;EF_vjU5gcn3
3;M;N;2009;2015;EN-14-15;B1K;EN;EN;norte;norte;6;SI;1;1;1;1.32;1.68;-0.387763242;-1.245007128;203;119;NA;36.91;NA;3;31.61;11;1555.41;4.333333333;1.666666667;EF_vjU5gcn3
2;M;B;2009;2012;EL-2-12;B04;EL;EL;rapalobos;norte;3;SI;1;1;0;1.23;1.68;0.60649199;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;-6;EF_5EsHZge7
0;M;B;2009;2013;EL-2-13;B04;EL;EL;rapalobos;norte;4;NO;0;1;0;1.57;1.68;0.290908371;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;-5;EF_5EsHZge7
0;M;B;2009;2015;EL-11-15;B04;EL;EL;rapalobos;norte;6;NO;0;1;0;1.32;1.68;-0.387763242;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;-3;EF_5EsHZge7
2;M;B;2009;2017;EL-1-17;B04;EL;EL;rapalobos;norte;8;SI;1;1;0;2.12;1.68;-3.232740274;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;-1;EF_5EsHZge7
2;M;B;2009;2018;EL-2-18;B04;EL;EL;rapalobos;norte;9;SI;1;1;0;1.53;1.68;-1.85072484;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;0;EF_5EsHZge7
2;M;B;2009;2018;EL-1-18;Bl04;EL;EL;rapalobos;norte;9;SI;1;1;0;1.53;1.68;-1.85072484;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;0;EF_5EsHZge7
3;M;B;2009;2019;EL-1-19;B04;EL;EL;rapalobos;norte;10;SI;1;1;0;1.98;1.68;-1.910949707;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;1;EF_5EsHZge7
2;M;B;2009;2020;EL-1-20;Bl04;EL;EL;rapalobos;norte;11;SI;1;1;0;1.83;1.68;-1.075666206;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;2;EF_5EsHZge7
1;M;B;2009;2021;EL-1-21;B04;EL;EL;rapalobos;norte;12;SI;1;1;0;1.05;1.68;-0.074727389;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;3;EF_5EsHZge7
3;M;B;2009;2022;EL-1-22;Bl04;EL;EL;rapalobos;norte;13;SI;1;1;0;1.17;1.68;0.251126434;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;4;EF_5EsHZge7
0;M;B;2009;2023;EL-1-23;B04;EL;EL;rapalobos;norte;14;NO;0;1;0;NA;1.68;NA;-1.245007128;185;104.5;81.5;34.58;405.5;0;28.69;16;451.81;9;5;EF_5EsHZge7
0;M;N;2009;2013;ER21-13;Bl22;ER;ER;rapalobos;norte;4;NO;0;1;1;1.57;1.68;0.290908371;-1.245007128;222.7;144.8;NA;NA;375;NA;34.81;33;3527.15;5.333333333;-1.333333333;EF_h3qs8Vrd
2;M;N;2009;2015;ER-16-15;B22;ER;ER;rapalobos;norte;6;SI;1;1;1;1.32;1.68;-0.387763242;-1.245007128;222.7;144.8;NA;NA;375;NA;34.81;33;3527.15;5.333333333;0.666666667;EF_h3qs8Vrd
0;M;N;2009;2015;ER-26-15;Bl22;ER;ER;rapalobos;norte;6;NO;0;1;1;1.32;1.68;-0.387763242;-1.245007128;222.7;144.8;NA;NA;375;NA;34.81;33;3527.15;5.333333333;0.666666667;EF_h3qs8Vrd
2;M;B;2009;2015;ER-16-15;B13;ER;ER;rapalobos;norte;6;SI;1;1;0;1.32;1.68;-0.387763242;-1.245007128;198;113;92;36.51;415;3;30.8;14;61.72;6.5;-0.5;EF_ayzBvh4Y
3;M;B;2009;2016;ER-7-16;Bl13;ER;ER;rapalobos;norte;7;SI;1;1;0;2.11;1.68;-2.954813904;-1.245007128;198;113;92;36.51;415;3;30.8;14;61.72;6.5;0.5;EF_ayzBvh4Y
3;M;B;NA;2011;EL-10-11;B2Y;EL;EL;rapalobos;norte;NA;SI;1;1;0;1.79;NA;-1.552280924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_ckToqw72
2;M;B;NA;2013;EL-10-13;B2Y;EL;EL;rapalobos;norte;NA;SI;1;1;0;1.57;NA;0.290908371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_ckToqw72
0;M;B;NA;2014;EL-10-14;Bl2Y;EL;EL;rapalobos;norte;NA;NO;0;1;0;0;NA;2.7273725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EF_ckToqw72
2;M;B;2009;2013;ER-6-13;B5L;ER;ER;rapalobos;norte;4;SI;1;1;0;1.57;1.68;0.290908371;-1.245007128;163;81.5;59.5;35.88;355;0;25.11;27;108.85;5.666666667;-1.666666667;EF_AKdEyo7g
2;M;B;2009;2015;ER-23-15;B5L;ER;ER;rapalobos;norte;6;SI;1;1;0;1.32;1.68;-0.387763242;-1.245007128;163;81.5;59.5;35.88;355;0;25.11;27;108.85;5.666666667;0.333333333;EF_AKdEyo7g
3;M;B;2009;2016;ER-6-16;Bl5L;ER;ER;rapalobos;norte;7;SI;1;1;0;2.11;1.68;-2.954813904;-1.245007128;163;81.5;59.5;35.88;355;0;25.11;27;108.85;5.666666667;1.333333333;EF_AKdEyo7g
2;M;N;2010;2015;EN-17-15;BF6;EN;EN;norte;norte;5;SI;1;1;1;1.32;2.21;-0.387763242;-1.40250537;211;128;102;36;430;NA;32.91;11;850.78;7.25;-2.25;EF_gjL4e5yb
2;M;N;2010;2017;EN-7-17;BF6;EN;EN;norte;norte;7;SI;1;1;1;2.12;2.21;-3.232740274;-1.40250537;211;128;102;36;430;NA;32.91;11;850.78;7.25;-0.25;EF_gjL4e5yb
2;M;N;2010;2018;EN-20-18;BF6;EN;EN;norte;norte;8;SI;1;1;1;1.53;2.21;-1.85072484;-1.40250537;211;128;102;36;430;NA;32.91;11;850.78;7.25;0.75;EF_gjL4e5yb
2;M;N;2010;2019;EN-27-19;BlF6;EN;EN;norte;norte;9;SI;1;1;1;1.98;2.21;-1.910949707;-1.40250537;211;128;102;36;430;NA;32.91;11;850.78;7.25;1.75;EF_gjL4e5yb
0;M;B;2010;2012;ER-30-12;B6V;ER;ER;rapalobos;norte;2;NO;0;1;0;1.23;2.21;0.60649199;-1.40250537;183;NA;NA;NA;420;NA;28.36;14;253.44;2.5;-0.5;EF_MXftJZt4
2;M;B;2010;2013;ER-30-13;Bl6V;ER;ER;rapalobos;norte;3;SI;1;1;0;1.57;2.21;0.290908371;-1.40250537;183;NA;NA;NA;420;NA;28.36;14;253.44;2.5;0.5;EF_MXftJZt4
2;M;B;2010;2015;EL-9-15;B6X;EL;EL;rapalobos;norte;5;SI;1;1;0;1.32;2.21;-0.387763242;-1.40250537;176;NA;NA;NA;402.5;NA;27.22;14;1019.82;5.5;-0.5;EF_i4YLSzKS
1;M;B;2010;2016;EL-9-16;B6X;EL;EL;rapalobos;norte;6;SI;1;1;0;2.11;2.21;-2.954813904;-1.40250537;176;NA;NA;NA;402.5;NA;27.22;14;1019.82;5.5;0.5;EF_i4YLSzKS
0;M;B;2010;2014;ET-1-15;BH4;EV;EVM;cald;norte;4;NO;0;1;0;0;2.21;2.7273725;-1.40250537;189;108;85;NA;472.5;NA;29.33;14;1317.98;6;-2;EF_ik3EgAdz
2;M;B;2010;2015;ET-1-15;BH4;EV;EVM;cald;norte;5;SI;1;1;0;1.32;2.21;-0.387763242;-1.40250537;189;108;85;NA;472.5;NA;29.33;14;1317.98;6;-1;EF_ik3EgAdz
2;M;B;2010;2019;ET-1-19;BH4;EV;EVM;cald;norte;9;SI;1;1;0;1.98;2.21;-1.910949707;-1.40250537;189;108;85;NA;472.5;NA;29.33;14;1317.98;6;3;EF_ik3EgAdz
1;M;B;2010;2015;ET-2-15;B9R;EV;EVM;cald;norte;5;SI;1;1;0;1.32;2.21;-0.387763242;-1.40250537;198;114;89;NA;430;NA;37.95;13;1225.7;7;-2;EF_2rbQCzYY
2;M;B;2010;2017;ET-1-17;B9R;EV;EVM;cald;norte;7;SI;1;1;0;2.12;2.21;-3.232740274;-1.40250537;198;114;89;NA;430;NA;37.95;13;1225.7;7;0;EF_2rbQCzYY
0;M;B;2010;2019;ET-2-19;Bl9R;ET;ET;rapalobos;norte;9;NO;0;1;0;1.98;2.21;-1.910949707;-1.40250537;198;114;89;NA;430;NA;37.95;13;1225.7;7;2;EF_2rbQCzYY
1;M;N;2010;2015;ECE-1-15;BRA;ECE;ECE;cald;norte;5;SI;1;1;1;1.32;2.21;-0.387763242;-1.40250537;240;163.5;126.5;NA;380;NA;37.61;21;421.45;7.5;-2.5;EF_xN4Wyfmj
1;M;N;2010;2016;ECE-1-16;BRA;ECE;ECE;cald;norte;6;SI;1;1;1;2.11;2.21;-2.954813904;-1.40250537;240;163.5;126.5;NA;380;NA;37.61;21;421.45;7.5;-1.5;EF_xN4Wyfmj
3;M;N;2010;2017;ECE-1-17;BRA;ECE;ECE;cald;norte;7;SI;1;1;1;2.12;2.21;-3.232740274;-1.40250537;240;163.5;126.5;NA;380;NA;37.61;21;421.45;7.5;-0.5;EF_xN4Wyfmj
1;M;N;2010;2018;ECE-2-18;BRA;ECE;ECE;cald;norte;8;SI;1;1;1;1.53;2.21;-1.85072484;-1.40250537;240;163.5;126.5;NA;380;NA;37.61;21;421.45;7.5;0.5;EF_xN4Wyfmj
2;M;N;2010;2019;ECE-2-19;BRA;ECE;ECE;cald;norte;9;SI;1;1;1;1.98;2.21;-1.910949707;-1.40250537;240;163.5;126.5;NA;380;NA;37.61;21;421.45;7.5;1.5;EF_xN4Wyfmj
3;M;N;2010;2020;ECE-9-20;BlRA;ECE;ECE;cald;norte;10;SI;1;1;1;1.83;2.21;-1.075666206;-1.40250537;240;163.5;126.5;NA;380;NA;37.61;21;421.45;7.5;2.5;EF_xN4Wyfmj
1;H;B;2009;2015;ECI-11-15;B3F;ECI;ECI;cald;norte;6;SI;1;0;0;1.32;1.68;-0.387763242;-1.245007128;123;50.5;30.5;32.86;229;0;18.62;22;2765.19;6;0;EF_SL3jiUmD
1;M;B;2009;2012;ER-31-12;B3H;ER;ER;rapalobos;norte;3;SI;1;1;0;1.23;1.68;0.60649199;-1.245007128;174;95;71;NA;398.5;2;26.9;29;584.76;3;0;EF_WJgwKPmu
2;M;B;2009;2015;EA-2-15;B3N;EA;EA;rapalobos;norte;6;SI;1;1;0;1.32;1.68;-0.387763242;-1.245007128;193;111;85;34.57;367.5;4;29.98;19;842.61;6.5;-0.5;EF_ZABckLeH
2;M;B;2009;2016;EA-1-16;B3N;EA;EA;rapalobos;norte;7;SI;1;1;0;2.11;1.68;-2.954813904;-1.245007128;193;111;85;34.57;367.5;4;29.98;19;842.61;6.5;0.5;EF_ZABckLeH
2;M;B;2009;2015;EL-8-15;B3P;EL;EL;rapalobos;norte;6;SI;1;1;0;1.32;1.68;-0.387763242;-1.245007128;190;120.5;90;33.2;306;0;29.5;20;1130.61;6.5;-0.5;EF_CBSyCEoi
2;M;B;2009;2016;EL-8-16;B3P;EL;EL;rapalobos;norte;7;SI;1;1;0;2.11;1.68;-2.954813904;-1.245007128;190;120.5;90;33.2;306;0;29.5;20;1130.61;6.5;0.5;EF_CBSyCEoi
2;H;B;2009;2013;ECE-9-13;B3R;ECE;ECE;cald;norte;4;SI;1;0;0;1.57;1.68;0.290908371;-1.245007128;185;104;74;35.65;353;1;28.69;20;1747.42;5;-1;EF_9ZGQwxMg
2;H;B;2009;2015;ECE-20-15;B3R;ECE;ECE;cald;norte;6;SI;1;0;0;1.32;1.68;-0.387763242;-1.245007128;185;104;74;35.65;353;1;28.69;20;1747.42;5;1;EF_9ZGQwxMg
1;M;B;2009;2012;ER-25-12;B3T;ER;ER;rapalobos;norte;3;SI;1;1;0;1.23;1.68;0.60649199;-1.245007128;190;113.5;87;35.32;320;0;29.5;20;1922.27;4;-1;EF_WiAFgPRp
0;M;B;2009;2014;ER-2-14;Bl3T;ER;ER;rapalobos;norte;5;NO;0;1;0;0;1.68;2.7273725;-1.245007128;190;113.5;87;35.32;320;0;29.5;20;1922.27;4;1;EF_WiAFgPRp
1;M;N;2009;2013;EV-1-13;B4A;EV;EVM;cald;norte;4;SI;1;1;1;1.57;1.68;0.290908371;-1.245007128;200;117;NA;35.54;412;NA;31.12;25;638.24;5;-1;EF_XABTe3pK
2;M;N;2009;2015;EV-1-15;B4A;EV;EVM;cald;norte;6;SI;1;1;1;1.32;1.68;-0.387763242;-1.245007128;200;117;NA;35.54;412;NA;31.12;25;638.24;5;1;EF_XABTe3pK
2;H;B;2009;2011;EN-3-11;B4J;EN;EN;norte;norte;2;SI;1;0;0;1.79;1.68;-1.552280924;-1.245007128;209;127;NA;NA;459;NA;32.58;26;3143.78;4.25;-2.25;EF_hC5t6Snk
3;H;B;2009;2013;EN-3-13;B4J;EN;EN;norte;norte;4;SI;1;0;0;1.57;1.68;0.290908371;-1.245007128;209;127;NA;NA;459;NA;32.58;26;3143.78;4.25;-0.25;EF_hC5t6Snk
0;H;B;2009;2014;EN-3-14;Bl4J;EN;EN;norte;norte;5;NO;0;0;0;0;1.68;2.7273725;-1.245007128;209;127;NA;NA;459;NA;32.58;26;3143.78;4.25;0.75;EF_hC5t6Snk
0;H;B;2009;2015;EN-1-15;B4J;EN;EN;norte;norte;6;NO;0;0;0;1.32;1.68;-0.387763242;-1.245007128;209;127;NA;NA;459;NA;32.58;26;3143.78;4.25;1.75;EF_hC5t6Snk
1;H;B;2009;2011;ECE-1-11;B4M;ECE;ECE;cald;norte;2;SI;1;0;0;1.79;1.68;-1.552280924;-1.245007128;201;119;87;35.41;312;3;31.28;20;725.77;3.75;-1.75;EF_Ean5cisA
1;H;B;2009;2012;ECE-16-122;Bl4M;ECE;ECE;cald;norte;3;SI;1;0;0;1.23;1.68;0.60649199;-1.245007128;201;119;87;35.41;312;3;31.28;20;725.77;3.75;-0.75;EF_Ean5cisA
1;H;B;2009;2013;EV-1-13;B4M;EV;EVM;cald;norte;4;SI;1;0;0;1.57;1.68;0.290908371;-1.245007128;201;119;87;35.41;312;3;31.28;20;725.77;3.75;0.25;EF_Ean5cisA
2;H;B;2009;2015;EV-1-15;B4M;EV;EVM;cald;norte;6;SI;1;0;0;1.32;1.68;-0.387763242;-1.245007128;201;119;87;35.41;312;3;31.28;20;725.77;3.75;2.25;EF_Ean5cisA
2;H;B;2009;2012;EL-7-12;B4T;EL;EL;rapalobos;norte;3;SI;1;0;0;1.23;1.68;0.60649199;-1.245007128;173;91;70;35.67;401;1;26.74;26;736.78;7.5;-4.5;EF_YmLwvw7c
2;H;B;2009;2015;EL-7-15;B4T;EL;EL;rapalobos;norte;6;SI;1;0;0;1.32;1.68;-0.387763242;-1.245007128;173;91;70;35.67;401;1;26.74;26;736.78;7.5;-1.5;EF_YmLwvw7c
3;H;B;2009;2018;EL-6-18;B4T;EL;EL;rapalobos;norte;9;SI;1;0;0;1.53;1.68;-1.85072484;-1.245007128;173;91;70;35.67;401;1;26.74;26;736.78;7.5;1.5;EF_YmLwvw7c
1;H;B;2009;2021;EL-6-21;B4T;EL;EL;rapalobos;norte;12;SI;1;0;0;1.05;1.68;-0.074727389;-1.245007128;173;91;70;35.67;401;1;26.74;26;736.78;7.5;4.5;EF_YmLwvw7c
2;M;B;2009;2016;ER-14-16;B4V;ER;ER;rapalobos;norte;7;SI;1;1;0;2.11;1.68;-2.954813904;-1.245007128;126;54;36;34.22;242;0;19.11;26;111.76;7.5;-0.5;EF_4Fncf9Bm
2;M;B;2009;2017;ER-9-17;B4V;ER;ER;rapalobos;norte;8;SI;1;1;0;2.12;1.68;-3.232740274;-1.245007128;126;54;36;34.22;242;0;19.11;26;111.76;7.5;0.5;EF_4Fncf9Bm
2;M;B;2009;2012;EL-7-12;B50;EL;EL;rapalobos;norte;3;SI;1;1;0;1.23;1.68;0.60649199;-1.245007128;221;140;108;37.75;388;0;34.53;18;2290.77;8;-5;EF_iDotEC96
2;M;B;2009;2013;EL-7-13;Bl50;EL;EL;rapalobos;norte;4;SI;1;1;0;1.57;1.68;0.290908371;-1.245007128;221;140;108;37.75;388;0;34.53;18;2290.77;8;-4;EF_iDotEC96
2;M;B;2009;2015;EL-7-15;B50;EL;EL;rapalobos;norte;6;SI;1;1;0;1.32;1.68;-0.387763242;-1.245007128;221;140;108;37.75;388;0;34.53;18;2290.77;8;-2;EF_iDotEC96
2;M;B;2009;2017;EL-7-17;B50;EL;EL;rapalobos;norte;8;SI;1;1;0;2.12;1.68;-3.232740274;-1.245007128;221;140;108;37.75;388;0;34.53;18;2290.77;8;0;EF_iDotEC96
2;M;B;2009;2019;EL-7-19;Bl50;EL;EL;rapalobos;norte;10;SI;1;1;0;1.98;1.68;-1.910949707;-1.245007128;221;140;108;37.75;388;0;34.53;18;2290.77;8;2;EF_iDotEC96
1;M;B;2009;2021;EL-6-21;B50;EL;EL;rapalobos;norte;12;SI;1;1;0;1.05;1.68;-0.074727389;-1.245007128;221;140;108;37.75;388;0;34.53;18;2290.77;8;4;EF_iDotEC96
0;M;B;2009;2022;EL-6-22;B50;EL;EL;rapalobos;norte;13;NO;0;1;0;1.17;1.68;0.251126434;-1.245007128;221;140;108;37.75;388;0;34.53;18;2290.77;8;5;EF_iDotEC96
2;H;B;2009;2011;EN-2-11;B55;EN;EN;norte;norte;2;SI;1;0;0;1.79;1.68;-1.552280924;-1.245007128;188;107;73;37.37;338;0;29.17;21;1652.46;2.5;-0.5;EF_asAJDPHa
2;H;B;2009;2012;EN-2-12;B55;EN;EN;norte;norte;3;SI;1;0;0;1.23;1.68;0.60649199;-1.245007128;188;107;73;37.37;338;0;29.17;21;1652.46;2.5;0.5;EF_asAJDPHa
1;M;B;2009;2018;EN-13-18;B56;EN;EN;norte;norte;9;SI;1;1;0;1.53;1.68;-1.85072484;-1.245007128;166;97;69;37.05;400;0;25.61;24;1596.14;9.5;-0.5;EF_9JAA8vkm
3;M;B;2009;2019;EN-18-19;B56;EN;EN;norte;norte;10;SI;1;1;0;1.98;1.68;-1.910949707;-1.245007128;166;97;69;37.05;400;0;25.61;24;1596.14;9.5;0.5;EF_9JAA8vkm
0;M;B;2009;2014;ER-guincho;B71;ER;ER;rapalobos;rapalobos;5;NO;0;1;0;0;1.68;2.7273725;-1.2450071;240;160;128;36.35;412;1;NA;NA;173;5;0;EF_qrhKuaYn
1;M;N;2010;2015;ECE-6-15;BlA2;ECE;ECE;cald;norte;5;SI;1;1;1;1.32;2.21;-0.387763242;-1.40250537;190;114;85;NA;355;0;NA;19;104.65;7;-2;EF_FbVHrGJ3
2;M;N;2010;2016;ECE-7-16;BA2;ECE;ECE;cald;norte;6;SI;1;1;1;2.11;2.21;-2.954813904;-1.40250537;190;114;85;NA;355;0;NA;19;104.65;7;-1;EF_FbVHrGJ3
3;M;N;2010;2017;ECE-5-17;BA2;ECE;ECE;cald;norte;7;SI;1;1;1;2.12;2.21;-3.232740274;-1.40250537;190;114;85;NA;355;0;NA;19;104.65;7;0;EF_FbVHrGJ3
1;M;N;2010;2018;ECE-5-18;BA2;ECE;ECE;cald;norte;8;SI;1;1;1;1.53;2.21;-1.85072484;-1.40250537;190;114;85;NA;355;0;NA;19;104.65;7;1;EF_FbVHrGJ3
2;M;N;2010;2019;ECE-6-19;BA2;ECE;ECE;cald;norte;9;SI;1;1;1;1.98;2.21;-1.910949707;-1.40250537;190;114;85;NA;355;0;NA;19;104.65;7;2;EF_FbVHrGJ3
2;M;B;2010;2015;ECE-2-15;BA7;ECE;ECE;cald;norte;5;SI;1;1;0;1.32;2.21;-0.387763242;-1.40250537;215;138;100.5;NA;420;NA;33.56;20;978.92;5;0;EF_gXfCZ2d8
2;M;N;2010;2013;ECI-2-13;BAC;ECI;ECI;cald;norte;3;SI;1;1;1;1.57;2.21;0.290908371;-1.40250537;153;78;56;NA;400;NA;23.49025974;15;NA;7;-4;EF_uvCn9Wjt
